Transaction_Amount,Transaction_Type,Time_of_Transaction,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Device_Used,Fraudulent
3774.3,ATM Withdrawal,1.0,Boston,3,66,10,UPI,Mobile,0
4275.31,POS Payment,15.0,Houston,0,28,6,Debit Card,Tablet,0
4035.21,ATM Withdrawal,10.0,Chicago,2,65,10,Debit Card,Desktop,0
3548.94,POS Payment,0.0,New York,2,65,1,Net Banking,Desktop,0
3169.02,Bill Payment,15.0,Houston,0,48,1,Credit Card,Unknown Device,0
4940.65,Bank Transfer,12.0,New York,1,55,8,UPI,Desktop,0
3163.04,Bank Transfer,6.0,Boston,1,71,13,Credit Card,Mobile,0
2233.06,POS Payment,23.0,Chicago,3,1,5,Net Banking,Tablet,0
4060.27,Online Purchase,4.0,Miami,4,28,10,Credit Card,Tablet,1
2761.11,Bank Transfer,22.0,Chicago,1,14,10,Debit Card,Unknown Device,0
2795.24,Online Purchase,9.0,Chicago,2,49,8,Credit Card,Desktop,0
4908.33,Bill Payment,4.0,Houston,1,41,1,UPI,Mobile,0
3664.16,Online Purchase,15.0,Chicago,2,38,11,Net Banking,Tablet,0
1253.66,POS Payment,19.0,Houston,3,96,4,Debit Card,Desktop,0
667.73,POS Payment,2.0,Boston,1,31,13,Credit Card,Desktop,0
4649.7,ATM Withdrawal,18.0,New York,3,106,13,Debit Card,Desktop,0
4326.08,Bill Payment,14.0,Seattle,2,30,12,Net Banking,Desktop,1
4832.56,Bill Payment,19.0,Los Angeles,4,37,5,UPI,Tablet,0
3249.51,Bank Transfer,0.0,New York,3,73,10,UPI,Desktop,0
985.76,ATM Withdrawal,16.0,Los Angeles,0,70,11,Net Banking,Tablet,0
3200.98,Bank Transfer,8.0,Houston,3,29,4,Debit Card,Desktop,0
4507.3,Bill Payment,13.0,New York,4,114,4,Credit Card,Tablet,0
751.6,ATM Withdrawal,21.0,Miami,1,43,5,Debit Card,Mobile,0
3448.63,Bank Transfer,15.0,Chicago,1,106,5,Credit Card,Mobile,0
1663.38,ATM Withdrawal,19.0,Boston,4,10,5,Debit Card,Tablet,0
2482.07,POS Payment,5.0,Seattle,2,106,2,Debit Card,Mobile,0
4459.8,Bank Transfer,19.0,Miami,1,47,1,Debit Card,Tablet,0
4448.92,POS Payment,15.0,Miami,0,68,5,Debit Card,Mobile,0
2514.49,Bill Payment,20.0,San Francisco,0,41,5,Debit Card,Mobile,0
4385.99,ATM Withdrawal,18.0,Seattle,4,45,6,Credit Card,Desktop,0
1253.87,ATM Withdrawal,22.0,Houston,2,31,5,UPI,Tablet,0
1642.98,Online Purchase,1.0,Houston,0,12,11,Net Banking,Mobile,0
4792.74,POS Payment,13.0,Boston,3,100,12,Net Banking,Mobile,0
787.88,Online Purchase,11.0,Chicago,3,78,4,Debit Card,Desktop,0
561.72,ATM Withdrawal,19.0,San Francisco,3,25,7,Credit Card,Desktop,0
1964.12,POS Payment,2.0,New York,0,118,6,Debit Card,Desktop,0
4027.89,POS Payment,13.0,Miami,0,36,2,UPI,Desktop,0
3875.51,Bill Payment,1.0,Chicago,4,119,2,Debit Card,Mobile,0
836.91,ATM Withdrawal,5.0,Seattle,4,93,9,Net Banking,Tablet,0
2431.88,Bank Transfer,20.0,Miami,2,90,1,Debit Card,Desktop,0
1690.42,Online Purchase,18.0,New York,0,68,1,Net Banking,Desktop,0
3299.37,Online Purchase,22.0,Boston,0,92,13,Debit Card,Mobile,0
2336.85,Bank Transfer,14.0,Houston,3,86,13,Credit Card,Desktop,0
4020.56,POS Payment,21.0,Seattle,3,75,9,Credit Card,Desktop,0
4350.89,Bill Payment,16.0,Boston,0,93,8,Credit Card,Tablet,0
1030.26,Bank Transfer,20.0,New York,3,59,8,UPI,Mobile,0
3853.18,Bill Payment,23.0,Seattle,1,38,14,Debit Card,Desktop,0
2971.39,Online Purchase,23.0,Chicago,3,80,1,Debit Card,Tablet,0
88.7,Bank Transfer,18.0,San Francisco,4,56,4,Debit Card,Desktop,0
343.4,Bill Payment,4.0,Boston,2,81,11,Debit Card,Mobile,0
668.6,POS Payment,3.0,New York,2,51,10,UPI,Desktop,0
3496.22,Bank Transfer,18.0,Los Angeles,3,93,11,Credit Card,Tablet,0
1659.19,Bank Transfer,1.0,Seattle,0,26,13,Credit Card,Mobile,0
3242.48,POS Payment,18.0,Chicago,3,95,8,Debit Card,Desktop,0
3361.46,POS Payment,14.0,Chicago,3,52,7,Invalid Method,Tablet,0
4468.17,ATM Withdrawal,16.0,Seattle,3,4,3,Credit Card,Desktop,0
232.35,Bill Payment,10.0,Seattle,4,26,12,UPI,Desktop,0
4297.66,POS Payment,8.0,Miami,0,50,12,Debit Card,Mobile,0
3216.54,ATM Withdrawal,17.0,Houston,3,97,12,Net Banking,Desktop,0
3026.7,Online Purchase,17.0,Seattle,2,66,12,UPI,Desktop,0
2988.38,POS Payment,19.0,Los Angeles,3,10,11,Net Banking,Mobile,0
3484.39,Bill Payment,22.0,Houston,2,97,9,Credit Card,Mobile,0
4211.43,Bank Transfer,17.0,Miami,2,85,12,Debit Card,Desktop,0
4519.5,Bank Transfer,13.0,Boston,3,8,12,Debit Card,Tablet,0
1137.16,Bank Transfer,8.0,San Francisco,3,72,12,UPI,Tablet,0
3427.09,ATM Withdrawal,3.0,Seattle,3,25,7,UPI,Desktop,0
1302.96,Online Purchase,22.0,Seattle,3,31,11,Net Banking,Desktop,0
3546.21,Bill Payment,0.0,Miami,1,72,12,UPI,Desktop,0
3452.7,ATM Withdrawal,8.0,New York,0,33,3,Debit Card,Desktop,0
2419.39,ATM Withdrawal,9.0,Los Angeles,4,23,3,Net Banking,Tablet,0
2785.4,POS Payment,16.0,Boston,2,89,8,Credit Card,Mobile,0
989.6,Online Purchase,19.0,Chicago,2,25,1,Debit Card,Tablet,0
4994.67,ATM Withdrawal,18.0,Los Angeles,1,30,3,UPI,Desktop,0
2374.6,POS Payment,6.0,New York,1,94,14,Net Banking,Tablet,0
2425.42,ATM Withdrawal,20.0,Miami,0,43,5,Net Banking,Tablet,1
3375.97,POS Payment,0.0,Houston,3,101,11,UPI,Desktop,0
808.67,Bill Payment,7.0,Houston,4,5,14,Debit Card,Mobile,0
4563.07,Online Purchase,11.0,New York,0,66,5,UPI,Tablet,0
2296.79,Online Purchase,6.0,San Francisco,4,117,7,Debit Card,Mobile,0
852.62,POS Payment,23.0,New York,4,117,7,UPI,Tablet,0
3094.57,Online Purchase,6.0,Miami,3,29,7,Credit Card,Desktop,0
4647.81,Online Purchase,12.0,San Francisco,4,45,1,UPI,Tablet,0
3360.17,POS Payment,23.0,Houston,1,94,6,Credit Card,Desktop,1
2420.69,Online Purchase,12.0,San Francisco,3,46,3,Net Banking,Desktop,0
1161.11,POS Payment,5.0,San Francisco,2,101,10,Net Banking,Mobile,0
4656.03,POS Payment,2.0,Chicago,4,60,13,UPI,Desktop,0
2391.08,Bill Payment,2.0,Miami,4,55,13,Net Banking,Desktop,0
1648.11,POS Payment,12.0,Boston,1,15,3,UPI,Desktop,0
3409.49,Bill Payment,10.0,San Francisco,3,100,5,Credit Card,Mobile,0
3133.75,ATM Withdrawal,23.0,New York,0,98,9,Credit Card,Mobile,0
1136.06,Bank Transfer,18.0,Boston,1,1,9,Credit Card,Tablet,0
1569.83,ATM Withdrawal,0.0,Miami,3,71,9,Credit Card,Mobile,0
2953.94,Bank Transfer,23.0,Boston,2,90,8,UPI,Desktop,0
4730.2,Bank Transfer,16.0,New York,2,113,14,Debit Card,Mobile,1
3950.68,Online Purchase,6.0,Los Angeles,3,106,4,Debit Card,Mobile,0
2168.42,Online Purchase,7.0,Miami,1,49,1,Credit Card,Desktop,0
295.46,Bill Payment,0.0,Miami,4,96,6,Credit Card,Tablet,0
1812.23,Bill Payment,23.0,Chicago,3,52,7,UPI,Desktop,0
3568.14,Bank Transfer,20.0,Houston,0,54,11,UPI,Desktop,0
1748.21,Bill Payment,1.0,San Francisco,4,12,5,Credit Card,Desktop,0
1599.48,Bill Payment,6.0,San Francisco,4,115,9,Net Banking,Desktop,1
1660.15,ATM Withdrawal,1.0,San Francisco,3,103,3,UPI,Desktop,0
2755.76,Bill Payment,16.0,New York,0,74,12,UPI,Desktop,0
981.74,Online Purchase,18.0,Chicago,3,89,6,Net Banking,Mobile,0
3241.55,POS Payment,20.0,Los Angeles,1,76,2,UPI,Desktop,0
767.21,ATM Withdrawal,13.0,Boston,0,60,9,Credit Card,Mobile,0
1142.77,Bank Transfer,7.0,San Francisco,3,65,10,Debit Card,Mobile,1
3130.2,Online Purchase,6.0,Seattle,4,104,11,UPI,Mobile,0
4621.46,Bank Transfer,7.0,Miami,0,117,10,Credit Card,Mobile,0
4111.87,ATM Withdrawal,6.0,Houston,1,95,13,Credit Card,Mobile,0
755.58,Online Purchase,16.0,Los Angeles,3,99,13,Debit Card,Tablet,0
4822.33,ATM Withdrawal,2.0,Chicago,1,40,10,Net Banking,Desktop,0
3105.59,Bank Transfer,22.0,Chicago,3,77,11,Debit Card,Mobile,0
2329.03,POS Payment,15.0,Miami,3,34,7,Net Banking,Desktop,0
4462.85,Bank Transfer,23.0,San Francisco,0,14,13,Invalid Method,Unknown Device,0
2477.68,Online Purchase,19.0,Houston,4,94,11,Debit Card,Tablet,0
929.1,Online Purchase,4.0,New York,4,106,13,Net Banking,Unknown Device,0
2349.52,Bank Transfer,3.0,Boston,0,18,6,Debit Card,Desktop,0
2968.8,Bill Payment,7.0,Chicago,3,106,11,Credit Card,Tablet,0
4962.85,POS Payment,7.0,Houston,2,70,3,Net Banking,Tablet,0
2975.47,Bank Transfer,17.0,San Francisco,2,59,7,Debit Card,Desktop,0
3259.39,Bill Payment,18.0,Chicago,0,112,1,Net Banking,Mobile,0
1237.0,Bill Payment,13.0,Houston,2,103,3,Credit Card,Mobile,0
3065.43,Bank Transfer,19.0,San Francisco,0,32,8,UPI,Mobile,0
2886.44,Bank Transfer,14.0,Miami,3,46,10,Credit Card,Mobile,0
335.23,Online Purchase,19.0,San Francisco,2,118,10,Credit Card,Desktop,0
2801.46,Bill Payment,2.0,Seattle,4,17,11,Credit Card,Tablet,0
3416.05,Online Purchase,5.0,Houston,4,76,14,UPI,Desktop,0
378.54,Bank Transfer,7.0,Chicago,4,78,8,UPI,Desktop,0
1357.79,POS Payment,20.0,Seattle,3,65,3,Debit Card,Desktop,0
611.31,Online Purchase,9.0,San Francisco,2,79,14,UPI,Tablet,0
2759.0,POS Payment,23.0,Miami,4,35,13,Invalid Method,Mobile,0
97.0,ATM Withdrawal,9.0,Boston,1,68,5,UPI,Mobile,0
3594.95,POS Payment,3.0,San Francisco,3,97,12,Credit Card,Mobile,0
1627.35,Bank Transfer,15.0,San Francisco,0,99,13,UPI,Mobile,0
2162.87,Bill Payment,2.0,Miami,1,113,12,Debit Card,Tablet,0
3385.67,Bank Transfer,0.0,San Francisco,1,106,12,Debit Card,Desktop,0
1256.08,ATM Withdrawal,9.0,San Francisco,1,11,7,Credit Card,Desktop,0
4211.99,ATM Withdrawal,18.0,Seattle,0,60,10,UPI,Desktop,0
4601.63,Online Purchase,4.0,Seattle,3,47,13,UPI,Mobile,0
708.16,Online Purchase,21.0,Chicago,0,23,3,Net Banking,Tablet,0
3352.1,ATM Withdrawal,3.0,Chicago,2,88,11,Credit Card,Desktop,0
2346.46,POS Payment,1.0,Seattle,3,16,5,UPI,Desktop,0
1137.08,ATM Withdrawal,10.0,Los Angeles,0,97,5,Debit Card,Desktop,0
1595.09,Bill Payment,0.0,Chicago,4,11,2,Net Banking,Mobile,0
2735.15,Bank Transfer,0.0,Boston,0,113,4,Debit Card,Desktop,0
712.04,Bank Transfer,4.0,San Francisco,4,97,2,Net Banking,Tablet,0
4258.49,POS Payment,20.0,Miami,2,98,12,Credit Card,Mobile,0
610.99,Bill Payment,18.0,Houston,1,115,12,Debit Card,Desktop,0
4022.6,POS Payment,4.0,Los Angeles,4,54,2,Net Banking,Mobile,0
1794.05,Bill Payment,7.0,Miami,1,79,3,Net Banking,Tablet,0
3012.15,Bill Payment,11.0,San Francisco,0,33,14,Debit Card,Mobile,0
2527.83,Bill Payment,19.0,New York,4,105,4,Credit Card,Tablet,0
4413.18,Bill Payment,14.0,Seattle,0,104,7,Credit Card,Mobile,0
181.98,Bill Payment,15.0,New York,2,96,2,Net Banking,Mobile,0
2931.57,ATM Withdrawal,13.0,Seattle,2,26,5,Net Banking,Desktop,0
261.56,Bill Payment,23.0,Houston,2,83,11,Credit Card,Unknown Device,0
4858.25,Bill Payment,18.0,Seattle,0,100,13,UPI,Tablet,0
2642.22,ATM Withdrawal,4.0,Seattle,2,15,9,UPI,Unknown Device,0
4725.0,ATM Withdrawal,4.0,Boston,2,66,12,Debit Card,Unknown Device,0
3963.01,Bill Payment,4.0,San Francisco,3,106,7,Debit Card,Tablet,0
2192.45,Online Purchase,4.0,Miami,1,59,7,Credit Card,Mobile,0
496.02,Online Purchase,9.0,New York,3,21,6,UPI,Tablet,0
1695.36,Bill Payment,16.0,Los Angeles,3,67,8,Credit Card,Desktop,0
4930.49,ATM Withdrawal,0.0,Seattle,0,14,11,Net Banking,Mobile,0
2674.96,Bank Transfer,17.0,Los Angeles,2,27,14,UPI,Tablet,0
3816.19,POS Payment,20.0,Houston,2,66,1,UPI,Mobile,0
2677.17,Bill Payment,16.0,Los Angeles,3,103,10,Net Banking,Desktop,1
836.36,Online Purchase,12.0,Miami,0,14,2,Net Banking,Mobile,0
4308.84,Bill Payment,10.0,Houston,3,88,1,Invalid Method,Tablet,0
699.25,Bank Transfer,5.0,San Francisco,1,22,12,Net Banking,Desktop,0
2723.46,Bank Transfer,23.0,Los Angeles,3,90,13,UPI,Mobile,0
2859.42,Bank Transfer,19.0,Chicago,3,34,10,Debit Card,Mobile,0
3832.45,ATM Withdrawal,18.0,Chicago,1,20,4,Net Banking,Tablet,0
1361.25,POS Payment,22.0,San Francisco,2,111,5,Net Banking,Desktop,0
1046.21,POS Payment,11.0,Seattle,0,70,13,UPI,Tablet,0
3431.96,Bill Payment,20.0,San Francisco,1,5,5,Credit Card,Desktop,1
335.18,POS Payment,8.0,Boston,2,101,5,Net Banking,Tablet,0
3546.26,Online Purchase,5.0,Chicago,1,9,3,UPI,Mobile,0
4146.2,Bank Transfer,19.0,Seattle,2,80,6,Credit Card,Mobile,0
4577.0,POS Payment,22.0,Boston,0,33,4,Debit Card,Tablet,0
2268.81,POS Payment,9.0,Chicago,0,104,13,Net Banking,Mobile,0
3152.26,Online Purchase,10.0,San Francisco,4,101,1,UPI,Tablet,0
2089.1,POS Payment,16.0,Boston,0,109,5,Debit Card,Desktop,0
3389.68,POS Payment,4.0,Chicago,2,48,3,Debit Card,Tablet,0
3718.17,POS Payment,14.0,Boston,3,107,4,Debit Card,Tablet,0
4831.87,Bill Payment,9.0,New York,3,101,12,Credit Card,Mobile,1
2924.42,Bank Transfer,18.0,Miami,2,109,8,UPI,Mobile,0
847.41,Online Purchase,17.0,Chicago,0,111,5,Debit Card,Desktop,0
3078.67,Online Purchase,13.0,Houston,4,47,3,Debit Card,Tablet,0
2231.12,ATM Withdrawal,16.0,Los Angeles,2,44,3,Net Banking,Desktop,0
1569.9,Bill Payment,2.0,New York,0,82,6,UPI,Tablet,1
3660.49,ATM Withdrawal,9.0,Seattle,3,87,3,Debit Card,Desktop,0
4448.92,Online Purchase,5.0,San Francisco,2,118,14,Debit Card,Desktop,1
4125.93,Bill Payment,4.0,Chicago,2,108,8,Debit Card,Unknown Device,0
2040.48,ATM Withdrawal,0.0,San Francisco,3,103,3,Credit Card,Tablet,0
2987.68,Bank Transfer,5.0,Boston,4,11,7,Debit Card,Mobile,0
182.82,Bank Transfer,20.0,Chicago,4,39,8,Credit Card,Mobile,0
4639.22,Bill Payment,10.0,Miami,1,28,11,UPI,Mobile,0
228.91,Bill Payment,21.0,San Francisco,2,17,14,Invalid Method,Tablet,0
3511.2,Bill Payment,4.0,Chicago,4,106,4,Debit Card,Mobile,0
3016.67,POS Payment,22.0,Houston,0,99,6,Credit Card,Mobile,0
775.3,Bill Payment,16.0,San Francisco,2,32,6,UPI,Mobile,0
804.51,ATM Withdrawal,5.0,Houston,0,42,8,Net Banking,Mobile,0
2071.26,ATM Withdrawal,17.0,Houston,2,55,4,Debit Card,Tablet,0
1261.69,ATM Withdrawal,10.0,Seattle,0,90,3,Credit Card,Tablet,0
2947.07,Online Purchase,20.0,Boston,1,21,12,Debit Card,Mobile,0
3855.51,Bank Transfer,16.0,Miami,4,7,1,Debit Card,Tablet,0
169.02,ATM Withdrawal,11.0,Miami,1,7,11,Debit Card,Tablet,0
2261.38,Bill Payment,9.0,San Francisco,4,93,14,UPI,Tablet,0
13.51,Bank Transfer,23.0,Seattle,2,34,6,Net Banking,Mobile,0
3371.9,ATM Withdrawal,2.0,Boston,3,63,12,Debit Card,Desktop,0
586.48,ATM Withdrawal,9.0,Chicago,4,13,2,UPI,Tablet,0
1980.97,POS Payment,16.0,Boston,0,60,1,Debit Card,Tablet,0
3144.08,ATM Withdrawal,0.0,Chicago,4,18,4,Credit Card,Desktop,0
4980.67,POS Payment,2.0,San Francisco,1,35,1,Net Banking,Desktop,0
15.11,ATM Withdrawal,3.0,San Francisco,0,90,7,Net Banking,Mobile,0
3027.14,ATM Withdrawal,17.0,San Francisco,4,26,1,Debit Card,Tablet,0
1931.45,POS Payment,19.0,Chicago,2,28,5,Net Banking,Mobile,0
2121.25,Bill Payment,23.0,New York,1,14,5,UPI,Tablet,0
118.42,POS Payment,5.0,Boston,3,111,9,UPI,Desktop,0
4818.34,Bill Payment,12.0,Boston,2,61,13,Net Banking,Desktop,0
3815.4,ATM Withdrawal,19.0,Houston,0,95,3,Debit Card,Desktop,0
534.94,ATM Withdrawal,14.0,Seattle,2,60,7,Credit Card,Tablet,0
2929.75,ATM Withdrawal,15.0,Seattle,3,27,9,UPI,Desktop,1
1827.68,ATM Withdrawal,3.0,Miami,0,29,13,UPI,Desktop,0
1998.27,POS Payment,23.0,New York,4,79,13,Debit Card,Tablet,0
1404.63,ATM Withdrawal,4.0,San Francisco,4,5,1,UPI,Desktop,0
1099.29,Bank Transfer,8.0,Boston,0,36,9,Debit Card,Mobile,0
49997.8,Bank Transfer,8.0,Los Angeles,1,55,10,Credit Card,Desktop,0
4879.07,ATM Withdrawal,14.0,New York,0,67,14,Net Banking,Mobile,0
1257.16,Online Purchase,14.0,Boston,0,33,3,Debit Card,Mobile,0
851.94,Online Purchase,18.0,New York,4,77,9,Net Banking,Desktop,0
1262.97,Bank Transfer,15.0,Miami,4,20,6,Credit Card,Desktop,0
4177.67,POS Payment,3.0,Chicago,2,80,11,Credit Card,Desktop,0
535.65,Bank Transfer,3.0,Los Angeles,0,77,1,Net Banking,Tablet,0
2379.02,Bank Transfer,18.0,Houston,1,23,13,Net Banking,Mobile,0
1832.46,Bank Transfer,11.0,Los Angeles,3,94,12,Credit Card,Tablet,0
3982.42,POS Payment,11.0,Los Angeles,2,88,9,Credit Card,Tablet,0
3706.26,Bill Payment,23.0,Houston,4,105,12,UPI,Mobile,0
2895.27,ATM Withdrawal,2.0,San Francisco,1,78,5,Debit Card,Mobile,0
4760.01,Bill Payment,20.0,Miami,2,48,14,Debit Card,Mobile,0
4647.37,Bank Transfer,17.0,Seattle,3,1,14,UPI,Desktop,0
2654.51,POS Payment,19.0,Seattle,2,85,8,Credit Card,Desktop,0
3261.94,ATM Withdrawal,18.0,Miami,3,55,13,UPI,Desktop,0
3800.58,ATM Withdrawal,20.0,San Francisco,2,112,6,UPI,Mobile,0
1246.92,Bill Payment,17.0,Miami,2,44,2,Credit Card,Mobile,0
3237.04,Bill Payment,21.0,Houston,0,20,14,Net Banking,Tablet,0
4705.97,Online Purchase,0.0,Chicago,2,59,6,Debit Card,Desktop,0
2165.62,ATM Withdrawal,18.0,Miami,0,4,8,Debit Card,Tablet,0
488.76,Bill Payment,20.0,San Francisco,3,119,13,Net Banking,Mobile,1
3438.12,ATM Withdrawal,12.0,New York,2,108,12,Credit Card,Desktop,0
374.4,Bank Transfer,7.0,Seattle,2,30,9,Debit Card,Desktop,0
1893.6,Bank Transfer,2.0,Miami,3,19,2,Debit Card,Desktop,1
1398.1,Bank Transfer,1.0,New York,4,38,5,UPI,Tablet,0
237.08,Bank Transfer,8.0,Chicago,2,24,5,Debit Card,Tablet,0
3635.42,POS Payment,14.0,Boston,0,39,5,UPI,Desktop,0
1616.9,Bill Payment,5.0,Houston,4,14,14,Debit Card,Mobile,0
4973.52,POS Payment,8.0,Seattle,4,81,5,Invalid Method,Mobile,0
2909.79,Online Purchase,15.0,Los Angeles,3,22,1,Debit Card,Tablet,0
1746.08,Online Purchase,18.0,Seattle,3,91,6,Debit Card,Mobile,0
1406.9,Bill Payment,23.0,New York,2,38,13,Credit Card,Tablet,0
3347.18,Online Purchase,15.0,San Francisco,1,115,12,Debit Card,Tablet,0
999.98,Bill Payment,21.0,Los Angeles,1,62,4,Credit Card,Mobile,0
766.84,Bank Transfer,13.0,Los Angeles,2,16,1,UPI,Mobile,0
2485.96,ATM Withdrawal,10.0,Miami,0,6,4,Debit Card,Tablet,0
851.27,Online Purchase,17.0,Chicago,1,2,9,Credit Card,Mobile,0
899.86,POS Payment,0.0,Chicago,3,11,7,Credit Card,Desktop,0
2566.16,Bill Payment,6.0,Houston,3,105,3,Credit Card,Tablet,0
728.11,Online Purchase,12.0,San Francisco,2,72,4,Credit Card,Mobile,0
1134.9,Bill Payment,20.0,Boston,2,37,11,Net Banking,Mobile,1
3147.7,Online Purchase,17.0,Houston,3,8,8,Net Banking,Tablet,1
699.68,Bank Transfer,2.0,Boston,4,14,12,UPI,Tablet,0
3297.37,Online Purchase,15.0,Los Angeles,2,40,6,UPI,Tablet,0
2545.05,Online Purchase,12.0,Seattle,1,43,4,UPI,Tablet,0
4545.68,Bill Payment,15.0,Los Angeles,1,85,13,Credit Card,Tablet,0
3145.35,POS Payment,14.0,Chicago,1,83,8,Debit Card,Desktop,0
1572.53,Online Purchase,0.0,San Francisco,1,90,7,Net Banking,Desktop,0
885.69,POS Payment,9.0,Seattle,4,21,14,Credit Card,Desktop,0
4712.28,ATM Withdrawal,6.0,Houston,3,7,10,UPI,Tablet,0
4019.61,Bank Transfer,19.0,Miami,3,30,1,Credit Card,Tablet,0
3518.23,Bank Transfer,2.0,Miami,2,12,6,Net Banking,Mobile,0
730.83,Bill Payment,21.0,San Francisco,2,10,12,UPI,Desktop,0
2958.6,Bank Transfer,20.0,Los Angeles,3,60,13,UPI,Desktop,0
4432.95,Bank Transfer,6.0,San Francisco,2,26,10,UPI,Mobile,0
3835.46,Online Purchase,2.0,New York,0,77,9,Debit Card,Mobile,0
4637.65,ATM Withdrawal,17.0,Los Angeles,3,23,12,UPI,Tablet,0
4558.03,POS Payment,1.0,San Francisco,2,102,2,Credit Card,Mobile,0
3845.15,Online Purchase,0.0,Miami,4,61,8,Debit Card,Desktop,0
1164.38,Bank Transfer,22.0,Los Angeles,0,119,7,Net Banking,Desktop,0
4551.69,POS Payment,11.0,New York,4,105,12,Credit Card,Desktop,0
4388.45,Bank Transfer,12.0,Chicago,3,17,12,UPI,Desktop,0
3007.13,Bank Transfer,3.0,Los Angeles,1,45,12,Net Banking,Desktop,0
4565.88,Bank Transfer,17.0,Los Angeles,0,83,11,UPI,Tablet,0
1494.67,ATM Withdrawal,10.0,Seattle,4,114,4,Credit Card,Mobile,1
2199.47,Bill Payment,22.0,San Francisco,4,65,4,Debit Card,Mobile,0
4214.72,POS Payment,20.0,San Francisco,3,90,10,UPI,Mobile,0
866.76,Online Purchase,12.0,Houston,2,14,6,UPI,Tablet,0
273.21,Bill Payment,22.0,New York,2,93,4,UPI,Tablet,0
4958.82,POS Payment,2.0,Chicago,4,26,1,UPI,Mobile,0
4123.14,Bank Transfer,16.0,Chicago,0,118,6,UPI,Desktop,0
2321.87,Online Purchase,12.0,Chicago,4,41,5,Credit Card,Mobile,0
2769.67,ATM Withdrawal,20.0,Chicago,2,8,6,Debit Card,Tablet,0
3696.87,Bill Payment,13.0,Chicago,4,60,11,Net Banking,Tablet,1
1969.59,Bank Transfer,18.0,Seattle,2,32,1,Credit Card,Mobile,0
4480.15,Online Purchase,1.0,Los Angeles,2,37,6,Net Banking,Desktop,0
829.09,ATM Withdrawal,6.0,Seattle,2,116,5,UPI,Unknown Device,0
3322.22,POS Payment,18.0,Chicago,2,99,5,Debit Card,Tablet,0
2826.2,Bank Transfer,3.0,New York,3,43,12,Credit Card,Desktop,0
3965.06,Bill Payment,8.0,Seattle,2,10,7,UPI,Unknown Device,0
471.63,Bill Payment,6.0,San Francisco,2,114,13,UPI,Desktop,0
4936.46,ATM Withdrawal,21.0,New York,0,87,6,Net Banking,Desktop,0
1174.64,ATM Withdrawal,20.0,Miami,1,95,11,UPI,Desktop,0
3389.6,POS Payment,17.0,Boston,3,78,5,UPI,Tablet,0
588.24,Bill Payment,10.0,Los Angeles,0,115,14,Debit Card,Mobile,0
457.75,Bank Transfer,0.0,Chicago,4,5,7,Debit Card,Mobile,1
277.58,Online Purchase,18.0,Boston,2,34,3,UPI,Mobile,0
3761.97,Bank Transfer,8.0,Houston,2,35,9,Net Banking,Unknown Device,0
1757.37,Bill Payment,2.0,Boston,1,97,3,Credit Card,Tablet,0
2580.5,ATM Withdrawal,22.0,Seattle,2,23,5,Net Banking,Mobile,0
1832.14,Online Purchase,22.0,New York,2,8,3,UPI,Desktop,0
1453.82,ATM Withdrawal,11.0,Seattle,1,40,6,Invalid Method,Tablet,0
900.47,ATM Withdrawal,12.0,Chicago,2,111,9,UPI,Tablet,0
811.55,Bill Payment,18.0,Chicago,4,114,5,Debit Card,Tablet,0
1155.03,ATM Withdrawal,17.0,New York,2,22,11,Debit Card,Tablet,1
4736.29,Bill Payment,10.0,Boston,2,22,11,Credit Card,Desktop,0
4168.55,Bill Payment,22.0,Chicago,3,61,7,Net Banking,Mobile,0
2171.86,POS Payment,5.0,Chicago,1,68,14,UPI,Mobile,1
3967.4,Online Purchase,4.0,Seattle,1,7,9,Debit Card,Desktop,0
1021.58,Bank Transfer,6.0,Boston,4,31,5,Credit Card,Tablet,0
621.91,Bill Payment,0.0,Chicago,4,112,13,UPI,Tablet,0
3746.0,Bill Payment,0.0,Houston,1,88,13,Credit Card,Tablet,0
2089.44,Bill Payment,18.0,New York,1,66,3,Net Banking,Tablet,0
1235.99,Bank Transfer,19.0,Seattle,4,108,3,Debit Card,Desktop,0
922.24,Bill Payment,1.0,New York,3,65,7,Net Banking,Mobile,0
1472.43,POS Payment,13.0,San Francisco,4,112,14,Credit Card,Mobile,0
3741.85,Online Purchase,9.0,Los Angeles,3,26,13,Debit Card,Tablet,0
708.12,ATM Withdrawal,9.0,Houston,0,20,12,Debit Card,Mobile,0
2527.83,Bill Payment,0.0,Boston,2,21,13,UPI,Desktop,0
4159.28,Bank Transfer,20.0,Seattle,0,73,13,UPI,Desktop,0
2540.23,ATM Withdrawal,19.0,New York,2,95,5,UPI,Mobile,0
1168.86,POS Payment,21.0,New York,1,8,7,Credit Card,Desktop,0
49997.8,ATM Withdrawal,23.0,Miami,1,88,12,UPI,Mobile,0
1627.28,Bank Transfer,0.0,New York,3,89,1,Credit Card,Tablet,0
49997.8,Online Purchase,16.0,Houston,4,99,2,UPI,Desktop,0
4188.0,Bank Transfer,5.0,Chicago,2,7,7,Debit Card,Tablet,0
1927.27,Bank Transfer,23.0,Miami,3,101,13,Credit Card,Tablet,0
2551.31,Online Purchase,2.0,Houston,3,96,11,Debit Card,Mobile,0
3535.55,Bank Transfer,10.0,Houston,1,65,2,UPI,Tablet,0
2848.4,ATM Withdrawal,13.0,Chicago,1,110,11,Credit Card,Mobile,1
